OBJECTID,id,asset_id,status,common_name,genus,species,variety,species_code,dbh,dbh_range,age,planted_date,canopy,canopy_m,health,height,height_m,legal,risk,riskid,structure,ule,vigour,circumference,overhead_cables,base_material,park_tree,private_tree,geom,lng,lat,approx_address,suburb,significant_tree,next_inspection_due,tpz,srz,removed_date,removed_reason,removed_notes,created_at,updated_at,Key,asset_file,Genus,MatchType,FinalAsset_LowPoly,FinalAsset_Realistic,FinalAsset_Schematic,FinalAsset_Fan,FinalAsset
12468,4662959,159087,Tree,Lombardy Poplar,Populus,Nigra,italica,0,75,> 60cm,Mature,,10-20m,6,Good,10-20m,15,,Low,1,Average,,Medium Vigour,2-3m,,,1,0,0101000020E6100000AB9055BEA55361401A8390246F7641C0,138.6139824,-34.92526681,Park 15 - Ityamai-Itpina -Park Tree - Populus nigra,Adelaide,No,5/08/2028 10:23,9,3.05,,,,17/10/2024,5/08/2025 10:23,PopulusNigra,,,Genus fallback,assets/Trees/LowPoly/PopulusTremuloides.glb,assets/Trees/Realistic/PopulusTremuloides.glb,assets/Trees/Schematic/PopulusTremuloides.glb,assets/Trees/Fan/PopulusTremuloides.glb,assets/Trees/LowPoly/PopulusTremuloides.glb
12488,4662979,159114,Tree,Narrow Leaved Red Mallee,Eucalyptus,Leptophylla,,0,39,,Mature,,>20m,8,Average,>20m,13,,Low,1,Good,5-10 years,High Vigour,1-2m,,,1,0,0101000020E61000008DC34FD2B2536140DA2D97C7797641C0,138.6155788,-34.92559142,Park 15 - Ityamai-Itpina -Park Tree - Eucalyptus leptophylla,Adelaide,No,13/02/2028 16:24,4.68,2.32,,,,17/10/2024,13/02/2025 16:24,EucalyptusLeptophylla,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
12498,4662989,159124,Tree,Fuchsia Mallee,Eucalyptus,Forrestiana,,0,0,,Semi Mature,,,2,,,3,,,0,,,Low Vigour,,,,1,0,0101000020E6100000FCE5EECEB55361403540EDE0757641C0,138.6159434,-34.92547237,Park 15 - Ityamai-Itpina - Park Tree - Eucalyptus Forrestiana,Adelaide,No,1/05/2027 0:00,,,,,,1/05/2024,1/05/2024 0:00,EucalyptusForrestiana,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
12579,4663070,159211,Tree,Kings Park Special Bottlebrush,Callistemon,Citrinus (kings park special),,0,19,,Semi Mature,,2-5m,4,Good,<5m,4,,Low,1,Good,> 20 years,High Vigour,Less than 1m,,,1,0,0101000020E6100000CA4E3FA8CB536140FE54CB8C6D7641C0,138.6186105,-34.9252182,Park 15 - Ityamai-Itpina -Park Tree - Callistemon citrinus (kings park special),Adelaide,No,4/07/2028 13:11,2.28,1.71,,,,17/10/2024,4/07/2025 13:11,CallistemonCitrinus (kings park special),,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
12608,4663099,159240,Tree,Bushy Yate,Eucalyptus,Conferruminata,,0,24,,Juvenile,,2-5m,7,Good,<5m,10,,,0,Good,,Medium Vigour,Less than 1m,,,1,0,0101000020E6100000CB9D3EA7C55361403340587C797641C0,138.6178776,-34.92558245,Park 15 - Ityamai-Itpina -Park Tree - Eucalyptus conferruminata,Adelaide,No,17/10/2027 0:00,2.88,1.89,,,,17/10/2024,17/10/2024 0:00,EucalyptusConferruminata,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
12709,4663200,159346,Tree,Brown Mallet,Eucalyptus,Astringens,,0,89,,Mature,,10-20m,12,Good,10-20m,16,,,0,Average,,Medium Vigour,2-3m,,,1,0,0101000020E610000051E4FF44DB536140C8BFE855917641C0,138.6205163,-34.92631029,Park 15 - Ityamai-Itpina -Park Tree - Eucalyptus astringens,Adelaide,No,17/10/2027 0:00,10.68,3.28,,,,17/10/2024,17/10/2024 0:00,EucalyptusAstringens,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
12967,4663460,159624,Tree,Cotoneaster,Cotoneaster,Glaucophyllus,serotinus,0,10,,Mature,,2-5m,6,Good,<5m,6,,,0,Good,,Medium Vigour,Less than 1m,,,1,0,0101000020E61000005658BACCBA52614047CC47AD0B7541C0,138.5853027,-34.91441885,Park 27 - Tulya Wardli - Park Tree - Cotoneaster Glaucophyllus 'Serotinus',North Adelaide,No,24/07/2027 0:00,2,1.5,,,,24/07/2024,24/07/2024 0:00,CotoneasterGlaucophyllus,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
12969,4663462,159626,Tree,California Laurel,Umbellularia,Californica,,0,24,,Mature,,5-10m,6,Good,<5m,4,,,0,Good,,Medium Vigour,Less than 1m,,,1,0,0101000020E61000008C12F417BA526140BF09C7240A7541C0,138.5852165,-34.91437206,Park 27 - Tulya Wardli - Park Tree - Umbellularia Californica,North Adelaide,No,24/07/2027 0:00,2.88,1.89,,,,24/07/2024,24/07/2024 0:00,UmbellulariaCalifornica,ESRI.lib/assets/Webstyles/Vegetation/Schematic/UmbellulariaCalifornica.glb,Umbellularia,Species match,assets/Trees/LowPoly/UmbellulariaCalifornica.glb,assets/Trees/Realistic/UmbellulariaCalifornica.glb,assets/Trees/Schematic/UmbellulariaCalifornica.glb,assets/Trees/Fan/UmbellulariaCalifornica.glb,assets/Trees/LowPoly/UmbellulariaCalifornica.glb
13052,4663545,159734,Tree,Narrow-Leaved Black Peppermint,Eucalyptus,Nicholii,,0,20,,Senescent,,<2m,4,Poor,<5m,8,,,0,Average,,Dying Tree,Less than 1m,,,1,0,0101000020E6100000BFE2BA73B252614059FFA5140D7541C0,138.5842837,-34.91446169,Park 27 - Tulya Wardli - Park Tree - Eucalyptus Nicholii,North Adelaide,No,24/07/2027 0:00,2.4,1.75,,,,24/07/2024,24/07/2024 0:00,EucalyptusNicholii,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
13092,4663585,159778,Tree,Manna Gum,Eucalyptus,Viminalis,,0,52,,Mature,,5-10m,10,Good,5-10m,15,,,0,Good,,High Vigour,1-2m,,,1,0,0101000020E6100000F26A6FA6B85261404D5D019E177541C0,138.5850403,-34.91478324,Park 27 - Tulya Wardli - Park Tree - Eucalyptus Eucalyptus Viminalis,North Adelaide,No,24/07/2027 0:00,6.24,2.62,,,,24/07/2024,24/07/2024 0:00,EucalyptusViminalis,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
13354,4663847,160080,Tree,Cork Oak,Quercus,Suber,,0,121,,Mature,,10-20m,18,Average,10-20m,14,,,0,Good,,High Vigour,Above 3m,,,1,0,0101000020E61000009F0436E7E05261405E7FB7E5487541C0,138.589954,-34.91628715,Park 01 - Pirltawardli - Park Tree - Quercus Suber,North Adelaide,No,24/07/2027 0:00,14.52,3.73,,,,24/07/2024,24/07/2024 0:00,QuercusSuber,,,Genus fallback,assets/Trees/LowPoly/QuercusRubra.glb,assets/Trees/Realistic/QuercusRubra.glb,assets/Trees/Schematic/QuercusRubra.glb,assets/Trees/Fan/QuercusRubra.glb,assets/Trees/LowPoly/QuercusRubra.glb
13368,4663861,160098,Tree,Coral Tree,Erythrina,Indica,,0,56,,Mature,,5-10m,7,Good,5-10m,10,,,0,Good,,High Vigour,1-2m,,,1,0,0101000020E6100000BB325EA9DD52614015F82FB54A7541C0,138.5895583,-34.9163424,Park 01 - Pirltawardli - Park Tree - Erythrina Indica,North Adelaide,No,24/07/2027 0:00,6.72,2.7,,,,24/07/2024,24/07/2024 0:00,ErythrinaIndica,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
13440,4663933,160184,Tree,Karo,Pittosporum,Crassifolium,,0,17,,Mature,,5-10m,4,Good,<5m,5,,,0,Good,,High Vigour,Less than 1m,,,1,0,0101000020E6100000825E132DD452614083488E8D237541C0,138.5884004,-34.91514749,Park 01 - Pirltawardli - Park Tree - Pittosporum Crassifolium,North Adelaide,No,24/07/2027 0:00,2.04,1.64,,,,24/07/2024,24/07/2024 0:00,PittosporumCrassifolium,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
13480,4663973,160230,Tree,Tuart,Eucalyptus,Gomphocephala,,0,33,,Mature,,5-10m,5,Good,5-10m,15,,,0,Good,,Medium Vigour,1-2m,,,1,0,0101000020E61000000E322482CC526140336FF683117541C0,138.5874644,-34.91459703,Park 01 - Pirltawardli - Park Tree - Eucalyptus Gomphocephala,North Adelaide,No,24/07/2027 0:00,3.96,2.16,,,,24/07/2024,24/07/2024 0:00,EucalyptusGomphocephala,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
13511,4664004,160267,Tree,Algerian Oak,Quercus,Canariensis,,0,50,,Mature,,,14,Good,5-10m,12,,,0,Good,,High Vigour,1-2m,,,1,0,0101000020E6100000AB37B412C452614027188C19FA7441C0,138.5864347,-34.91388244,Park 01 - Pirltawardli - Park Tree - Quercus Canariensis,North Adelaide,No,24/07/2027 0:00,6,2.57,,,,24/07/2024,24/07/2024 0:00,QuercusCanariensis,,,Genus fallback,assets/Trees/LowPoly/QuercusRubra.glb,assets/Trees/Realistic/QuercusRubra.glb,assets/Trees/Schematic/QuercusRubra.glb,assets/Trees/Fan/QuercusRubra.glb,assets/Trees/LowPoly/QuercusRubra.glb
13624,4664117,160387,Tree,Sydney Blue Gum,Eucalyptus,Saligna,,0,55,,Mature,,10-20m,12,Average,10-20m,15,,,0,Average,,Low Vigour,1-2m,,,1,0,0101000020E61000001D07B9E6E9526140126B1238697541C0,138.5910524,-34.91727353,Park 01 - Pirltawardli - Park Tree - Eucalyptus Saligna,North Adelaide,No,24/07/2027 0:00,6.6,2.68,,,,24/07/2024,24/07/2024 0:00,EucalyptusSaligna,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
13736,4664229,160505,Tree,Crimson Mallee Box,Eucalyptus,Lansdowneana,,0,19,,Mature,,5-10m,5,Poor,<5m,5,,,0,Good,,Low Vigour,Less than 1m,,,1,0,0101000020E6100000BF95911FD6526140159392793F7541C0,138.5886381,-34.9159996,Park 01 - Pirltawardli - Park Tree - Eucalyptus Lansdowneana,North Adelaide,No,24/07/2027 0:00,2.28,1.71,,,,24/07/2024,24/07/2024 0:00,EucalyptusLansdowneana,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
13824,4664317,160603,Tree,Manna Ash,Fraxinus,Ornus,,0,20,,Juvenile,,5-10m,4,Good,5-10m,7,,,0,Good,,High Vigour,Less than 1m,,,1,0,0101000020E6100000D42247DFC9526140482402BC227541C0,138.5871426,-34.91512251,Park 01 - Pirltawardli - Park Tree - Fraxinus Ornus,North Adelaide,No,24/07/2027 0:00,2.4,1.75,,,,24/07/2024,24/07/2024 0:00,FraxinusOrnus,,,Genus fallback,assets/Trees/LowPoly/FraxinusAmericana.glb,assets/Trees/Realistic/FraxinusAmericana.glb,assets/Trees/Schematic/FraxinusAmericana.glb,assets/Trees/Fan/FraxinusAmericana.glb,assets/Trees/LowPoly/FraxinusAmericana.glb
13826,4664319,160605,Tree,White Ash,Fraxinus,Americana,,0,19,,Mature,,5-10m,6,Good,5-10m,9,,,0,Average,,Medium Vigour,Less than 1m,,,1,0,0101000020E6100000A51710B5C8526140E23C5AA4227541C0,138.5870004,-34.91511969,Park 01 - Pirltawardli - Park Tree - Fraxinus Americana,North Adelaide,No,24/07/2027 0:00,2.28,1.71,,,,24/07/2024,24/07/2024 0:00,FraxinusAmericana,ESRI.lib/assets/Webstyles/Vegetation/Schematic/FraxinusAmericana.glb,Fraxinus,Species match,assets/Trees/LowPoly/FraxinusAmericana.glb,assets/Trees/Realistic/FraxinusAmericana.glb,assets/Trees/Schematic/FraxinusAmericana.glb,assets/Trees/Fan/FraxinusAmericana.glb,assets/Trees/LowPoly/FraxinusAmericana.glb
13829,4664322,160616,Tree,Broughton Willow,Acacia,Salicina,,0,39,,Mature,,5-10m,2,Average,5-10m,5,,,0,Average,,High Vigour,1-2m,,,1,0,0101000020E6100000A609DB4FC65261408B67B7331F7541C0,138.586708,-34.91501471,Park 01 - Pirltawardli - Park Tree - Acacia Salicina,North Adelaide,No,24/07/2027 0:00,4.68,2.32,,,,24/07/2024,24/07/2024 0:00,AcaciaSalicina,,,Genus fallback,assets/Trees/LowPoly/AcaciaTortilis.glb,assets/Trees/Realistic/AcaciaTortilis.glb,assets/Trees/Schematic/AcaciaTortilis.glb,assets/Trees/Fan/AcaciaTortilis.glb,assets/Trees/LowPoly/AcaciaTortilis.glb
13857,4664350,160656,Tree,Coarse-Leaved Mallee,Eucalyptus,Grossa,,0,10,,Juvenile,,2-5m,6,Average,<5m,4,,,0,Average,,High Vigour,Less than 1m,,,1,0,0101000020E6100000F7C54A71BA526140773AE33DFF7441C0,138.5852591,-34.91403936,Park 01 - Pirltawardli - Park Tree - Eucalyptus Grossa,North Adelaide,No,24/07/2027 0:00,2,1.5,,,,24/07/2024,24/07/2024 0:00,EucalyptusGrossa,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
13960,4664453,160798,Tree,Tarata,Pittosporum,Eugenoides,,0,29,,Mature,,5-10m,5,Good,<5m,8,,,0,Good,,Medium Vigour,Less than 1m,,,1,0,0101000020E61000000F1B7629BF5261408D919158F77441C0,138.5858352,-34.9137984,Park 01 - Pirltawardli - Park Tree - Pittosporum Eugenioides,North Adelaide,No,24/07/2027 0:00,3.48,2.05,,,,24/07/2024,24/07/2024 0:00,PittosporumEugenoides,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
14015,4664508,160859,Tree,Golden Wreath Wattle,Acacia,Saligna,,0,46,,Senescent,,,8,Good,5-10m,6,,,0,Average,,High Vigour,1-2m,,,1,0,0101000020E61000008F3DD6E7C55261402ACDDE00D07441C0,138.5866584,-34.91259776,Park 01 - Pirltawardli - Park Tree - Acacia Saligna,North Adelaide,No,24/07/2027 0:00,5.52,2.49,,,,24/07/2024,24/07/2024 0:00,AcaciaSaligna,,,Genus fallback,assets/Trees/LowPoly/AcaciaTortilis.glb,assets/Trees/Realistic/AcaciaTortilis.glb,assets/Trees/Schematic/AcaciaTortilis.glb,assets/Trees/Fan/AcaciaTortilis.glb,assets/Trees/LowPoly/AcaciaTortilis.glb
14103,4664596,160952,Tree,Narrow-Leaved Bottlebrush,Callistemon,Linearis,,0,10,,Juvenile,,<2m,4,Good,<5m,4,,,0,Good,,Medium Vigour,Less than 1m,,,1,0,0101000020E6100000960A2AAABE52614056D28A6FA87441C0,138.5857745,-34.91139025,Park 01 - Pirltawardli - Park Tree - Callistemon Linearis,North Adelaide,No,24/07/2027 0:00,2,1.5,,,,24/07/2024,24/07/2024 0:00,CallistemonLinearis,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
14138,4664631,160989,Tree,Prickly-leaved Paperbark,Melaleuca,Nodosa,,0,36,,Mature,,2-5m,8,Good,<5m,6,,,0,Good,,Medium Vigour,1-2m,,,1,0,0101000020E6100000163DA6A4BD526140C55CCE7CB97441C0,138.5856498,-34.91191063,Park 01 - Pirltawardli - Park Tree - Leptospermum Laevigatum,North Adelaide,No,24/07/2027 0:00,4.32,2.24,,,,24/07/2024,24/07/2024 0:00,MelaleucaNodosa,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
14430,4664923,161312,Tree,River Yate,Eucalyptus,Macrandra,,0,7,,Juvenile,,2-5m,8,Good,<5m,9,,,0,Good,,High Vigour,Less than 1m,,,1,0,0101000020E6100000AA40D24C9C5261403E80FBF0627441C0,138.5815796,-34.90926945,Park 01 - Pirltawardli - Park Tree - Eucalyptus Macrandra,North Adelaide,No,1/09/2028 7:39,2,1.5,,,,24/07/2024,1/09/2025 7:39,EucalyptusMacrandra,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
14589,4665083,161490,Tree,Iron Bark Mallee,Eucalyptus,Indurata,,0,67,,Mature,,10-20m,9,Good,10-20m,15,,,0,Good,,High Vigour,2-3m,,,1,0,0101000020E6100000DF3BC5053B5361406C92821B677841C0,138.6009549,-34.94064659,Park 20 - Kurangga -Park Tree - Eucalyptus indurata,Adelaide,No,1/05/2027 0:00,8.04,2.91,,,,1/05/2024,1/05/2024 0:00,EucalyptusIndurata,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
14756,4665250,161715,Tree,Green Mallee,Eucalyptus,Viridis,,0,5,,Juvenile,,2-5m,11,Good,<5m,6,,,0,Average,,Medium Vigour,Less than 1m,,,1,0,0101000020E6100000EF528FD97E5361402AF40BC0D07441C0,138.6092346,-34.91262055,Park 11 - Tainmuntilla -Park Tree - Eucalyptus viridis,North Adelaide,No,24/07/2027 0:00,2,1.5,,,,24/07/2024,24/07/2024 0:00,EucalyptusViridis,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
14772,4665266,161735,Tree,Blackbutt,Eucalyptus,Pilularis,,0,30,,Mature,,5-10m,10,Poor,5-10m,12,,,0,Good,,Medium Vigour,Less than 1m,,,1,0,0101000020E61000005BF514947D536140AC2C5D03D37441C0,138.6090794,-34.91268961,Park 11 - Tainmuntilla -Park Tree - Eucalyptus pilularis,North Adelaide,No,24/07/2027 0:00,3.6,2.08,,,,24/07/2024,24/07/2024 0:00,EucalyptusPilularis,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
14836,4665330,161812,Tree,Yate,Eucalyptus,Cornuta,,0,30,,Mature,,5-10m,8,Good,5-10m,9,,,0,Good,,Medium Vigour,Less than 1m,,,1,0,0101000020E61000007B922A408A53614079256649C27441C0,138.6106263,-34.91217916,Park 11 - Tainmuntilla -Park Tree - Eucalyptus cornuta,North Adelaide,No,24/07/2027 0:00,3.6,2.08,,,,24/07/2024,24/07/2024 0:00,EucalyptusCornuta,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
14859,4665353,161838,Tree,Green Mallet,Eucalyptus,Clivicola,,0,70,,Mature,,10-20m,16,Poor,10-20m,16,,,0,Good,,High Vigour,2-3m,,,1,0,0101000020E61000001B97169A90536140A8D73573AB7441C0,138.6114016,-34.91148224,Park 11 - Tainmuntilla -Park Tree - Eucalyptus clivicola,North Adelaide,No,24/07/2027 0:00,8.4,2.97,,,,24/07/2024,24/07/2024 0:00,EucalyptusClivicola,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
14965,4665459,161961,Tree,Tasmanian Blue Gum,Eucalyptus,Globulus,,0,20,,Senescent,,5-10m,5,Poor,5-10m,8,,,0,Average,,Low Vigour,Less than 1m,,,1,0,0101000020E6100000827B54B292536140DCB37426697441C0,138.6116573,-34.90945893,Park 11 - Tainmuntilla -Park Tree - Dead Tree,North Adelaide,No,24/07/2027 0:00,2.4,1.75,,,,24/07/2024,24/07/2024 0:00,EucalyptusGlobulus,ESRI.lib/assets/Webstyles/Vegetation/Schematic/EucalyptusGlobulus.glb,Eucalyptus,Species match,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
15013,4665507,162037,Tree,Flinders Ranges Wattle,Acacia,Iteaphylla,,0,3,,Juvenile,,2-5m,4,Good,<5m,5,,,0,Good,,Dying Tree,Less than 1m,,,1,0,0101000020E610000022F88491835361409E96FEA9E17441C0,138.6098106,-34.91313672,Park 11 - Tainmuntilla -Park Tree - Acacia iteaphylla,Adelaide,No,24/07/2027 0:00,2,1.5,,,,24/07/2024,24/07/2024 0:00,AcaciaIteaphylla,,,Genus fallback,assets/Trees/LowPoly/AcaciaTortilis.glb,assets/Trees/Realistic/AcaciaTortilis.glb,assets/Trees/Schematic/AcaciaTortilis.glb,assets/Trees/Fan/AcaciaTortilis.glb,assets/Trees/LowPoly/AcaciaTortilis.glb
15014,4665508,162038,Tree,Kangaroo Thorn,Acacia,Paradoxa,,0,15,,Juvenile,,2-5m,4,Poor,<5m,4,,,0,Good,,Dying Tree,Less than 1m,,,1,0,0101000020E6100000DEB5DF35835361409EC0C7A2E17441C0,138.6097669,-34.91313586,Park 11 - Tainmuntilla -Park Tree - Acacia paradoxa,Adelaide,No,24/07/2027 0:00,2,1.55,,,,24/07/2024,24/07/2024 0:00,AcaciaParadoxa,,,Genus fallback,assets/Trees/LowPoly/AcaciaTortilis.glb,assets/Trees/Realistic/AcaciaTortilis.glb,assets/Trees/Schematic/AcaciaTortilis.glb,assets/Trees/Fan/AcaciaTortilis.glb,assets/Trees/LowPoly/AcaciaTortilis.glb
15230,4665724,162290,Removed,Stump,Stump,Stump,,0,0,,,,,0,,,0,,,0,,,Medium Vigour,,,,1,0,0101000020E6100000AFFFDF7DBA536140D44C10D8C97641C0,138.6165151,-34.92803479,Park 16 - Pakapakanthi - Park Tree - Stump Stump 'Stump',Adelaide,No,1/07/2028 14:24,,,1/07/2025 14:24,Other,,1/05/2024,1/07/2025 14:24,StumpStump,,,Genus fallback,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
15296,4665793,162360,Tree,Prickly Paperbark,Melaleuca,Melaleuca styphelioides,,0,0,15-30cm,Mature,,5-10m,0,Good,5-10m,0,,Low,1,Fair,10-20 years,Medium Vigour,Less than 1m,,,1,0,0101000020E6100000260230F9BA5361404D973060EA7641C0,138.6165739,-34.92902758,Park 16 - Pakapakanthi - Park Tree - Melaleuca Melaleuca Styphelioides,Adelaide,No,1/07/2028 11:56,,,,,,1/05/2024,1/07/2025 11:56,MelaleucaMelaleuca styphelioides,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
15774,4666284,162859,Removed,Cootamundra Wattle,Acacia,Baileyana,,0,0,,Senescent,,,6,,,5,,,0,,,Medium Vigour,,,,1,0,0101000020E610000086AA984ABF536140D38BF39A4B7741C0,138.617101,-34.93199479,Park 16 - Pakapakanthi - Park Tree - Acacia Baileyana,Adelaide,No,28/06/2028 11:49,,,28/06/2025 11:49,Dead,,1/05/2024,28/06/2025 11:49,AcaciaBaileyana,,,Genus fallback,assets/Trees/LowPoly/AcaciaTortilis.glb,assets/Trees/Realistic/AcaciaTortilis.glb,assets/Trees/Schematic/AcaciaTortilis.glb,assets/Trees/Fan/AcaciaTortilis.glb,assets/Trees/LowPoly/AcaciaTortilis.glb
15979,4666494,163093,Tree,Southern Cypress Pine,Callitris,Gracilis,,0,15,< 15cm,Semi Mature,,2-5m,1,Poor,<5m,2,,Low,1,Good,< 5 years,Medium Vigour,Less than 1m,,,1,0,0101000020E61000009DA83A1EB2536140A763E7D0967641C0,138.6154929,-34.92647754,Park 15 - Ityamai-Itpina -Park Tree - Acacia pycnantha,Adelaide,No,12/08/2028 12:16,2,1.55,,,,17/10/2024,12/08/2025 12:16,CallitrisGracilis,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
