id,asset_id,status,common_name,genus,species,variety,species_code,dbh,dbh_range,age,canopy,canopy_m,health,height,height_m,legal,risk,riskid,structure,ule,vigour,circumference,overhead_cables,base_material,park_tree,private_tree,geom,lng,lat,approx_address,suburb,significant_tree,tpz,srz,removed_reason,removed_notes,GlobalID
5926853,272486,Tree,Oakville Crimson Spire,Prunus,cerasifera 'Oakville Crimson Spire',None,0,10,None,Semi Mature,<2m,0,Good,<5m,0,None,Low,1,Good,None,None,Less than 1m,,,1,0,0101000020E61000006B662D05A4526140EAB46E83DA7541C0,138.582522000000012,-34.920731,None,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{3127B4AA-43DD-4124-BB7B-C737C9EF1886}
5927393,273030,Tree,Mediterranean buckthorn,Rhamnus,alaternus,None,0,0,None,Semi Mature,<2m,0,Good,<5m,0,None,Low,1,Good,None,None,Less than 1m,,,1,0,0101000020E6100000E6E5B0FB8E52614061DF4E22C27541C0,138.579953999999987,-34.919987,None,Adelaide,No,,,None,None,{3436571F-011E-4B0C-8893-C2295C0D1125}
5927493,273129,Tree,Burdett's Mallee,Eucalyptus,burdettiana,None,0,43,None,Mature,10-20m,0,Average,5-10m,0,None,Low,1,Fair,None,None,1-2m,,,1,0,0101000020E6100000897C975297526140A5A487A1D57541C0,138.580972000000003,-34.920582,None,Adelaide,No,5.160000000000000,2.420000000000000,None,None,{1D260AF5-0A18-4262-A378-9FF19BB7DF57}
5927523,273159,Tree,Hackberry,Celtis,sp.,None,0,0,None,Semi Mature,<2m,0,Good,<5m,0,None,Low,1,Good,None,None,Less than 1m,,,1,0,0101000020E6100000F5D901D7955261409373620FED7541C0,138.580791000000005,-34.921297,None,Adelaide,No,,,None,None,{13D0B4C0-F837-4677-89C2-7560AFA9BAA2}
5927758,273392,Tree,Warted Yate,Eucalyptus ,megacornuta ,None,0,10,None,Senescent,<2m,0,Dead,<5m,0,None,Low,1,Good,None,None,Less than 1m,,,1,0,0101000020E61000005B24ED469F5261409677D503E67541C0,138.581942999999995,-34.921082,None,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{0FB33A7C-B30C-4D68-BD7F-A218FDBE6CE3}
5928074,273712,Tree,Date Palm,Phoenix,sp.,None,0,70,> 60cm,Mature,2-5m,0,Good,<5m,0,None,Low,1,Good,None,None,2-3m,,,1,0,0101000020E6100000A27F828B95526140F0A485CB2A7641C0,138.580755000000011,-34.923181,None,Adelaide,No,8.400000000000000,2.970000000000000,None,None,{987B7E41-6051-4492-BD7A-99CD17E8E3A7}
5928398,274042,Tree,Wooly Bush,Adenanthos,sericeus,None,0,15,None,Mature,<2m,0,Good,<5m,0,None,Low,1,Good,None,None,Less than 1m,,,1,0,0101000020E6100000F4160FEFB9526140672AC423F17641C0,138.585196999999994,-34.929234,None,Adelaide,No,2.000000000000000,1.550000000000000,None,None,{BD72FC9D-58FF-4237-B5D0-E3D18D0DCC3D}
5928399,274040,Tree,Wooly Bush,Adenanthos,sceireus,None,0,15,None,Young,<2m,0,Good,<5m,0,None,Low,1,Good,None,None,Less than 1m,,,1,0,0101000020E6100000A12FBDFDB9526140A8E507AEF27641C0,138.585204000000004,-34.929281,None,Adelaide,No,2.000000000000000,1.550000000000000,None,None,{6AA945D7-31D4-4AC4-B450-86C3CD29E05E}
5928734,274375,Tree,Gimlet,Eucalyptus,salubris,None,0,20,None,Mature,2-5m,0,Good,<5m,0,None,Low,1,Good,None,None,Less than 1m,,,1,0,0101000020E6100000C13A8E1FAA5261409259BDC3ED7641C0,138.583267000000006,-34.929131,None,Adelaide,No,2.400000000000000,1.750000000000000,None,None,{477687C2-9A8D-4381-955B-CC79FE788768}
5929515,275164,Tree,Oval-leaved Moort,Eucalyptus,platypus subsp. congregata,None,0,9,None,Semi Mature,2-5m,0,Good,<5m,0,None,Low,1,Good,None,None,Less than 1m,,,1,0,0101000020E61000004DA3C9C598526140D72FD80DDB7641C0,138.581149000000011,-34.92856,None,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{78800B24-6809-4D4C-BC7B-B17852222CE5}
5929595,275241,Tree,Chinese Redbud,Cercis,chinensis,None,0,0,None,Semi Mature,2-5m,0,Good,<5m,0,None,Low,1,Poor,None,None,Less than 1m,,,1,0,0101000020E610000095D40968A25261402AADBF25007741C0,138.582324999999997,-34.929692,None,Adelaide,No,,,None,None,{C619327F-1FBB-4382-8865-19985C983562}
5929941,275591,Tree,Red Ironbark,Eucalyptus,tricarpa,None,0,56,None,Mature,10-20m,0,Poor,10-20m,0,None,Low,1,Fair,None,None,1-2m,,,1,0,0101000020E610000005A73E90BC526140F46BEBA7FF7641C0,138.585518000000008,-34.929677,None,Adelaide,No,6.720000000000000,2.700000000000000,None,None,{37423560-7FC8-45FC-BD05-17A2C9A80108}
5930465,276118,Tree,Baby Orange Flowering Gum,Corymbia,ficifolia 'Baby Orange',None,0,11,None,Semi Mature,<2m,0,Average,<5m,0,None,Low,1,Good,None,None,Less than 1m,,,1,0,0101000020E6100000B8CCE9B29852614093A641D13C7641C0,138.581140000000005,-34.923731,None,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{A706033D-E65E-4E1A-A3AA-7DEB0B394D4C}
5932135,277788,Tree,Hop Bush,Dodonaea,sp.,None,0,8,None,Semi Mature,<2m,0,Good,<5m,0,None,Low,1,Good,None,None,Less than 1m,,,1,0,0101000020E61000003F373465A7526140DAFE9595267741C0,138.582933999999995,-34.930865,None,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{49486EA8-4C80-4A7D-AA38-8124F1451AEF}
5934585,279714,Tree,South Australian Blue Gum,Eucalyptus,leucoxylon ssp leucoxylon,None,0,13,None,Mature,2-5m,0,Average,<5m,0,None,Low,1,Fair,None,None,Less than 1m,,,1,0,0101000020E6100000927A4FE5B45261406FD39FFD487741C0,138.584582000000012,-34.931915,None,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{6A305237-29A0-4682-9CAD-0F546AE03E36}
5934700,279834,Tree,Dutch Elm,Ulmus,x hollandica,None,0,12,None,Young,<2m,0,Average,<5m,0,None,Low,1,Fair,None,None,Less than 1m,,,1,0,0101000020E6100000C51F459DB9526140B398D87C5C7741C0,138.585158000000007,-34.93251,None,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{232C02BE-AB2E-443F-9F84-77AF5016A480}
5934918,280055,Tree,Bella Pink,Brachychiton,populneus x acerifolia 'Bella Pink',None,0,36,None,Mature,2-5m,0,Poor,<5m,0,None,Low,1,Good,None,None,1-2m,,,1,0,0101000020E610000068942EFDCB526140A986FD9E587741C0,138.587401000000000,-34.932392,None,Adelaide,No,4.320000000000000,2.240000000000000,None,None,{A403FD45-248A-4EA0-8F10-B60A1E11A728}
6119011,294684,Tree,(Feijoa)(Pineapple Guava),Acca,sellowiana,None,0,0,< 15cm,Mature,<2m,3,Good,<5m,3,None,Low,1,Good,> 20 years,None,Less than 1m,,,0,0,0101000020E6100000D2135CCD5653614001563F1D2C7541C0,138.604345969999997,-34.91540876,"Angas Gardens, Prince Alfred College Rowing Shed, North Adelaide SA 5006, Australia",North Adelaide,No,,,None,None,{4F6077B0-7EE5-4929-92C8-F119245BEE1F}
